accx,accy,accz,dpsx,dpsy,dpsz,roll,pitch,rpm,vel,temp_motor,soc,temp_cvt,volt,current,flags,latitude,longitude,timestamp
-1.94,-2.97,-2.61,0.51,2.72,2.67,1.48,-0.7,4643.97,43.02,90.33,30.04,81.79,10.97,447.86,0.85,-8.05936,-34.900119,2025-07-12T18:54:18.974185
-2.44,1.88,-1.02,2.72,-1.94,0.22,0.69,-2.21,7230.36,54.34,72.91,26.88,54.88,12.06,409.78,0.29,-8.060873,-34.900862,2025-07-12T18:54:19.474185
1.62,1.23,0.7,0.69,-0.71,-0.27,2.04,1.46,7505.02,53.65,109.11,54.75,60.74,11.46,478.56,0.84,-8.060099,-34.899649,2025-07-12T18:54:19.974185
0.28,-2.72,1.78,2.2,2.29,-0.35,2.36,-2.79,2810.1,32.67,71.26,93.8,54.22,12.22,153.77,0.79,-8.059236,-34.899258,2025-07-12T18:54:20.474185
-2.41,1.9,-0.76,0.03,-1.17,-2.79,-1.35,0.55,4830.92,16.32,65.85,77.07,86.14,11.21,270.11,0.68,-8.060235,-34.900742,2025-07-12T18:54:20.974185
-2.7,-2.08,2.62,2.21,0.69,0.51,2.13,-2.09,3171.49,59.45,109.98,16.75,76.88,12.36,275.85,0.13,-8.060901,-34.899294,2025-07-12T18:54:21.474185
0.99,1.24,1.91,-0.01,-0.32,-1.33,1.84,-2.54,5635.01,11.82,108.05,77.17,86.18,10.74,385.0,0.17,-8.060607,-34.899514,2025-07-12T18:54:21.974185
-2.48,2.81,-1.26,0.88,2.46,-2.86,-2.84,0.33,7561.99,3.09,104.91,66.35,54.47,12.05,154.59,0.87,-8.060108,-34.899864,2025-07-12T18:54:22.474185
0.99,-2.22,-1.92,-2.05,-2.06,1.13,-0.01,1.03,3773.55,8.65,60.73,55.56,67.3,12.45,396.78,0.13,-8.060048,-34.89956,2025-07-12T18:54:22.974185
-0.79,2.42,-1.91,1.52,2.63,0.67,2.38,0.84,1509.55,22.21,93.86,99.43,91.44,11.46,260.89,0.5,-8.060962,-34.89924,2025-07-12T18:54:23.474185
1.61,-1.83,-1.3,2.64,2.94,-0.23,-1.22,1.64,79.67,46.16,67.68,22.96,91.75,11.89,145.34,0.1,-8.060867,-34.899095,2025-07-12T18:54:23.974185
-2.05,2.35,-0.02,-0.02,-0.76,-1.41,-2.26,1.14,7738.41,59.76,67.3,18.74,69.59,12.15,318.5,0.6,-8.060772,-34.900345,2025-07-12T18:54:24.474185
-0.9,-0.36,2.02,2.84,0.29,1.25,1.11,0.83,6961.68,50.81,99.7,65.85,82.95,12.43,472.59,0.47,-8.059901,-34.900394,2025-07-12T18:54:24.974185
-0.08,2.51,-0.42,2.61,-1.43,-0.05,2.04,1.84,3730.4,52.98,60.28,18.02,75.08,11.88,245.23,0.68,-8.060356,-34.89939,2025-07-12T18:54:25.474185
-0.47,1.06,1.53,2.24,-1.53,0.9,-1.09,-2.19,4624.91,32.94,92.8,76.78,69.4,11.78,289.95,0.89,-8.060174,-34.900001,2025-07-12T18:54:25.974185
2.56,-0.88,2.2,2.47,0.35,-2.73,-1.46,-1.47,1359.78,51.3,66.64,96.85,81.93,10.72,279.41,0.72,-8.060829,-34.900854,2025-07-12T18:54:26.474185
-1.78,-2.78,-1.69,-2.06,-0.41,-1.43,2.8,-0.95,4745.14,38.09,104.18,58.11,66.96,13.0,285.79,0.79,-8.059044,-34.899033,2025-07-12T18:54:26.974185
1.92,2.99,1.87,2.17,0.23,0.76,1.33,-0.78,2470.16,22.82,67.55,73.04,51.09,11.05,379.59,0.67,-8.059691,-34.900605,2025-07-12T18:54:27.474185
2.27,1.11,0.5,-0.49,-1.71,-1.19,-2.76,1.54,6778.1,21.19,74.21,42.74,78.83,11.68,213.39,0.1,-8.05916,-34.899229,2025-07-12T18:54:27.974185
0.02,2.33,-2.49,-1.43,0.6,-1.67,1.47,-2.86,4753.21,33.85,86.7,47.44,76.45,10.91,356.39,0.14,-8.060747,-34.899863,2025-07-12T18:54:28.474185
-1.44,2.19,-2.33,-2.35,-1.29,-2.61,1.15,1.58,7051.71,53.52,67.55,93.48,79.03,12.12,115.3,0.33,-8.060147,-34.900042,2025-07-12T18:54:28.974185
-2.12,-0.46,0.45,0.61,2.13,2.0,-2.29,1.89,3921.84,17.38,83.35,34.93,63.04,11.92,124.64,0.9,-8.060051,-34.899827,2025-07-12T18:54:29.474185
2.29,-0.34,1.55,2.8,1.72,2.77,-0.52,0.88,2895.85,28.3,79.61,76.71,91.95,11.94,436.2,0.21,-8.059245,-34.899185,2025-07-12T18:54:29.974185
0.48,0.28,-2.59,-1.06,-1.68,1.99,2.76,2.27,6201.83,22.33,72.83,26.26,92.68,11.92,150.32,0.67,-8.060712,-34.900008,2025-07-12T18:54:30.474185
-2.8,2.37,-1.05,-0.73,-2.34,2.11,-2.92,2.25,7195.05,55.23,92.95,17.15,54.02,12.69,222.38,0.04,-8.059925,-34.900402,2025-07-12T18:54:30.974185
1.22,2.15,2.66,0.7,-2.51,2.05,2.0,0.35,3331.23,56.94,99.59,51.72,69.08,12.26,260.94,0.76,-8.059483,-34.899515,2025-07-12T18:54:31.474185
-1.21,1.13,1.22,-2.84,-0.39,-0.88,1.35,-0.16,164.49,54.39,96.4,7.27,68.28,11.28,406.28,0.42,-8.060819,-34.900888,2025-07-12T18:54:31.974185
-0.25,0.98,-0.68,2.32,-2.48,-2.39,2.98,-2.18,7919.36,59.53,82.82,22.92,60.26,11.13,301.33,0.96,-8.060453,-34.900661,2025-07-12T18:54:32.474185
1.97,-2.58,-0.6,0.42,-1.71,0.71,-2.79,2.04,5751.5,37.3,86.47,87.28,63.86,12.49,164.93,0.74,-8.060989,-34.90076,2025-07-12T18:54:32.974185
2.09,0.42,-0.15,-1.25,1.69,-2.08,1.67,0.48,4418.84,56.38,75.94,5.14,78.04,12.86,405.5,0.74,-8.059626,-34.900119,2025-07-12T18:54:33.474185
2.97,-0.01,2.42,2.18,0.82,1.26,-0.02,-2.41,5284.54,17.27,99.95,72.84,62.25,12.58,251.92,0.59,-8.059812,-34.899822,2025-07-12T18:54:33.974185
-2.11,1.15,2.27,2.04,2.7,-2.32,1.29,-0.94,3625.92,11.25,101.39,59.33,78.06,12.92,446.6,0.53,-8.059561,-34.900496,2025-07-12T18:54:34.474185
-0.47,0.45,-2.31,-0.91,1.86,-0.46,-1.06,0.15,2435.37,45.44,83.59,66.42,70.75,11.32,461.55,0.36,-8.060962,-34.900506,2025-07-12T18:54:34.974185
1.94,-0.38,0.63,0.65,2.07,-1.55,0.22,-0.54,475.08,2.0,102.07,71.53,87.53,12.43,143.64,0.03,-8.059142,-34.900781,2025-07-12T18:54:35.474185
-2.4,-1.38,1.93,-1.42,1.91,-1.93,-2.86,-0.51,325.93,56.52,94.64,4.73,75.7,12.37,122.3,0.25,-8.059849,-34.900627,2025-07-12T18:54:35.974185
2.43,2.4,-0.5,2.83,-1.87,-0.52,-1.4,1.87,4360.53,32.55,86.39,30.86,68.09,11.53,148.72,0.1,-8.060366,-34.899377,2025-07-12T18:54:36.474185
-1.89,-0.15,-1.98,2.72,-2.32,-2.0,-1.27,2.88,180.7,54.68,94.04,60.65,55.19,11.4,308.32,0.61,-8.060982,-34.899077,2025-07-12T18:54:36.974185
1.96,1.25,1.94,1.69,-0.28,-2.13,-0.77,0.28,1381.64,10.2,70.22,85.05,61.98,12.14,421.35,0.42,-8.059722,-34.900222,2025-07-12T18:54:37.474185
2.06,2.76,-1.52,2.94,-2.99,-2.61,-0.19,-1.68,3987.36,43.37,98.18,18.33,65.04,12.92,112.68,0.89,-8.06026,-34.899834,2025-07-12T18:54:37.974185
-0.84,1.24,-1.07,-1.91,1.39,2.48,1.41,1.67,310.48,13.19,62.75,7.99,51.09,10.87,312.59,0.16,-8.059636,-34.900844,2025-07-12T18:54:38.474185
2.69,1.99,0.89,-2.06,1.03,-2.89,-1.08,-2.27,7556.71,19.81,70.6,51.96,55.1,12.79,457.76,0.56,-8.059543,-34.899615,2025-07-12T18:54:38.974185
-1.0,-1.16,1.97,2.15,-2.0,2.13,1.13,-0.34,7926.75,9.88,84.52,81.1,95.89,12.45,119.01,0.62,-8.059243,-34.900086,2025-07-12T18:54:39.474185
0.71,-1.08,-1.41,1.72,-1.38,2.38,2.23,2.32,6590.74,40.64,91.35,17.66,71.65,11.11,228.91,0.12,-8.059487,-34.899948,2025-07-12T18:54:39.974185
2.36,-1.22,-2.04,-1.21,-2.6,0.81,-0.45,-0.74,5807.33,58.32,72.27,36.98,76.49,11.21,271.25,0.63,-8.059216,-34.900025,2025-07-12T18:54:40.474185
-2.32,-1.15,1.31,-2.22,-2.39,-2.5,-0.42,-2.37,951.84,58.23,105.94,68.06,71.4,12.85,351.09,0.49,-8.060351,-34.900151,2025-07-12T18:54:40.974185
0.38,-0.08,1.09,1.09,1.04,0.3,1.57,2.78,3321.16,2.76,89.75,60.37,77.63,11.88,473.52,0.45,-8.06095,-34.900775,2025-07-12T18:54:41.474185
-0.57,-1.06,-0.8,-0.41,-0.64,-0.62,-1.15,1.47,1505.45,28.29,67.63,52.63,72.6,12.91,266.82,0.45,-8.06016,-34.899918,2025-07-12T18:54:41.974185
0.37,-1.01,2.46,2.39,-0.8,-0.64,1.92,-3.0,2890.74,57.85,98.48,32.84,91.79,10.92,478.81,0.23,-8.06033,-34.899202,2025-07-12T18:54:42.474185
-2.26,-1.36,-1.53,1.1,-1.91,1.02,0.28,-2.96,6149.11,58.85,63.43,10.95,61.43,11.23,367.71,0.82,-8.060086,-34.899538,2025-07-12T18:54:42.974185
-2.82,0.09,2.65,0.94,-2.64,0.75,1.25,-2.43,415.64,11.12,68.68,17.18,75.5,11.79,281.51,0.24,-8.060673,-34.899045,2025-07-12T18:54:43.474185
-2.23,0.11,-2.6,-0.72,1.57,2.79,2.67,2.75,1458.19,11.53,66.06,28.83,52.33,11.48,495.38,0.56,-8.060168,-34.899484,2025-07-12T18:54:43.974185
-0.5,1.79,0.91,2.78,-2.53,0.96,-2.04,-2.41,6973.88,59.29,87.43,49.51,77.93,12.98,198.85,0.02,-8.059428,-34.899923,2025-07-12T18:54:44.474185
-2.91,-1.91,-0.3,-1.39,-1.88,-1.53,-2.0,-2.85,6490.43,9.56,79.58,6.04,88.94,10.81,489.86,0.77,-8.059705,-34.900176,2025-07-12T18:54:44.974185
2.1,2.34,1.7,-0.73,2.73,-0.16,2.71,0.72,855.6,32.63,84.24,21.73,98.53,10.95,212.16,0.84,-8.05966,-34.899812,2025-07-12T18:54:45.474185
-2.25,2.24,-0.81,-1.54,0.1,0.04,2.04,-2.89,4985.42,44.8,92.54,78.73,84.73,11.77,320.74,0.94,-8.060855,-34.900534,2025-07-12T18:54:45.974185
-0.9,-1.6,0.81,-1.01,-1.3,-0.32,1.33,1.68,5335.0,17.58,85.25,61.9,75.48,10.87,428.92,0.15,-8.059453,-34.899116,2025-07-12T18:54:46.474185
0.24,-2.75,2.66,-0.72,2.91,2.64,-0.35,-0.79,6911.48,56.64,67.45,49.24,70.84,12.67,179.31,0.81,-8.059938,-34.899237,2025-07-12T18:54:46.974185
0.73,2.28,2.65,0.19,-2.4,-1.92,-0.54,1.69,3270.55,6.3,94.23,26.63,56.8,12.41,421.71,0.05,-8.060936,-34.900554,2025-07-12T18:54:47.474185
0.73,2.71,2.93,1.32,-0.47,1.18,-1.04,1.64,317.62,25.57,97.06,0.81,87.52,12.87,299.42,0.03,-8.060254,-34.900345,2025-07-12T18:54:47.974185
0.66,-2.93,-0.17,-1.22,-1.35,-1.04,1.27,1.48,7822.71,57.21,74.91,68.96,89.28,12.45,458.18,0.41,-8.06085,-34.900981,2025-07-12T18:54:48.474185
1.3,0.43,2.06,-1.12,2.77,1.26,1.85,-2.41,3776.44,54.23,88.1,82.12,59.02,12.89,400.27,0.8,-8.060036,-34.900625,2025-07-12T18:54:48.974185
-2.06,-1.39,-2.39,0.94,-0.51,1.13,-1.9,1.95,2163.1,14.68,104.37,16.58,68.35,10.73,237.66,0.94,-8.059807,-34.899665,2025-07-12T18:54:49.474185
-2.66,-2.18,1.53,-2.37,1.34,-2.85,1.2,-2.96,2514.08,24.21,69.5,67.55,79.21,12.61,124.46,0.3,-8.060328,-34.899069,2025-07-12T18:54:49.974185
2.39,1.89,-0.55,-2.76,-0.66,-2.49,2.35,1.97,7918.17,57.31,60.88,87.9,81.57,11.08,232.71,0.12,-8.060658,-34.900282,2025-07-12T18:54:50.474185
-2.48,2.85,0.16,-1.35,-0.9,-0.11,-1.63,-2.93,7495.1,18.07,69.43,68.12,95.45,12.01,126.59,0.67,-8.0602,-34.900837,2025-07-12T18:54:50.974185
-1.97,1.25,-0.48,0.44,-0.93,0.69,3.0,2.95,4886.65,36.99,71.27,18.31,93.03,10.73,267.64,0.79,-8.059362,-34.900084,2025-07-12T18:54:51.474185
-0.08,0.37,-1.24,0.19,-1.47,2.79,-1.57,-2.5,1382.55,10.19,83.47,83.44,90.96,10.8,498.96,0.71,-8.06055,-34.900617,2025-07-12T18:54:51.974185
-2.17,1.81,-1.98,-1.7,2.9,0.05,1.72,0.05,2108.61,19.59,63.86,5.12,91.26,11.79,497.84,0.76,-8.059666,-34.900612,2025-07-12T18:54:52.474185
1.26,0.3,-2.48,-0.27,-0.71,-2.92,-2.57,-2.87,1508.17,10.65,100.16,63.6,51.22,10.71,275.74,0.86,-8.059819,-34.899138,2025-07-12T18:54:52.974185
-2.96,0.69,0.37,1.24,2.98,2.42,0.22,2.89,3597.53,39.12,78.74,85.48,60.33,12.04,242.46,0.13,-8.060592,-34.900798,2025-07-12T18:54:53.474185
2.28,-2.69,-0.9,0.62,-2.75,2.31,2.21,-0.58,4841.98,56.51,87.28,58.8,86.54,11.52,126.88,0.93,-8.060426,-34.900816,2025-07-12T18:54:53.974185
-2.86,-2.72,-1.25,-0.95,1.93,-1.44,0.13,-1.82,3492.73,42.02,93.17,2.91,65.89,11.81,314.64,0.01,-8.059609,-34.900605,2025-07-12T18:54:54.474185
-1.59,-1.67,0.76,2.27,0.9,0.31,2.96,0.17,6145.34,13.9,61.14,97.45,71.07,10.83,492.14,0.69,-8.059425,-34.89929,2025-07-12T18:54:54.974185
-1.88,-0.77,1.59,-2.09,0.38,1.46,0.07,-0.42,270.47,2.4,88.36,86.39,91.34,10.85,184.4,0.33,-8.059541,-34.90023,2025-07-12T18:54:55.474185
-2.41,-2.26,-0.79,2.65,1.6,1.58,1.84,-2.95,2090.05,39.89,67.72,28.53,67.99,10.92,209.05,0.84,-8.059988,-34.899503,2025-07-12T18:54:55.974185
2.96,-1.74,-0.0,0.65,0.05,1.71,1.89,-2.14,792.62,21.63,66.21,16.18,64.5,12.54,144.44,0.23,-8.060626,-34.900745,2025-07-12T18:54:56.474185
-0.84,-0.37,-1.4,2.32,-2.9,0.09,-0.41,0.7,4157.0,32.43,73.96,26.27,99.98,12.98,295.73,0.38,-8.060255,-34.899415,2025-07-12T18:54:56.974185
-1.47,0.08,-2.5,-0.51,0.77,-1.03,-2.71,1.5,7685.85,48.45,69.26,27.08,74.78,12.07,295.19,0.15,-8.059115,-34.90021,2025-07-12T18:54:57.474185
1.26,-2.75,-2.94,1.43,-0.15,-1.37,-2.55,-2.52,2767.7,36.19,68.84,49.52,62.89,12.09,423.16,0.63,-8.059181,-34.900225,2025-07-12T18:54:57.974185
-2.69,-2.5,2.46,0.58,2.7,1.01,0.87,-1.69,3654.49,6.08,96.44,83.84,72.21,11.79,114.39,0.44,-8.06011,-34.899504,2025-07-12T18:54:58.474185
-1.36,2.81,-2.33,-0.16,0.21,2.95,-1.64,-0.04,4746.44,37.28,63.61,54.44,72.5,12.87,170.12,0.47,-8.059939,-34.899443,2025-07-12T18:54:58.974185
-0.33,-2.21,2.91,1.05,-0.34,1.62,-2.86,1.5,4400.05,4.93,80.6,76.1,98.65,11.72,310.99,0.07,-8.059184,-34.900449,2025-07-12T18:54:59.474185
0.7,-1.86,-0.92,-1.95,1.7,0.7,-0.47,-2.96,5875.37,41.61,90.55,98.18,81.82,12.75,282.78,0.41,-8.059177,-34.899817,2025-07-12T18:54:59.974185
-2.5,-1.8,-1.3,-2.28,0.81,0.59,-1.63,1.75,2502.57,42.09,68.32,85.21,60.43,12.34,204.7,0.47,-8.059287,-34.900749,2025-07-12T18:55:00.474185
-2.29,2.35,2.81,-0.42,-2.47,1.03,2.61,2.3,5359.17,3.42,90.44,60.01,99.27,10.68,400.21,0.14,-8.060833,-34.899153,2025-07-12T18:55:00.974185
2.02,2.67,-0.17,-0.49,-0.89,-0.67,1.86,1.97,7465.87,54.02,73.39,28.02,89.41,10.56,263.72,0.9,-8.060104,-34.900091,2025-07-12T18:55:01.474185
2.09,-0.66,0.2,1.53,-0.01,-2.29,1.91,-0.87,6986.62,36.72,97.42,79.79,92.23,10.79,152.58,0.35,-8.060531,-34.900115,2025-07-12T18:55:01.974185
0.26,1.38,0.48,1.72,0.21,-1.23,2.01,-1.43,4644.23,39.93,99.01,52.69,89.78,10.71,327.75,0.26,-8.060099,-34.899635,2025-07-12T18:55:02.474185
0.67,0.19,-0.72,0.79,0.76,1.87,-1.76,-2.94,1600.61,39.5,74.34,26.33,51.81,10.76,319.94,0.25,-8.059977,-34.900025,2025-07-12T18:55:02.974185
-0.78,0.18,-0.91,2.65,-0.29,-1.45,1.65,-0.19,6006.75,10.94,96.81,85.49,89.27,12.56,245.05,0.16,-8.059316,-34.900693,2025-07-12T18:55:03.474185
0.39,2.76,2.19,2.1,-2.7,-1.67,-0.75,0.6,6451.11,13.89,91.07,56.57,82.07,11.59,291.24,0.96,-8.059879,-34.900256,2025-07-12T18:55:03.974185
0.63,-0.96,-0.05,-2.16,1.68,1.9,0.01,0.75,681.66,34.81,67.65,28.88,68.28,12.54,192.87,0.73,-8.059269,-34.900026,2025-07-12T18:55:04.474185
-0.83,-0.13,-0.05,2.83,-1.24,2.82,-2.84,-2.01,1070.98,3.12,104.31,66.35,78.08,10.76,195.53,0.21,-8.060631,-34.900699,2025-07-12T18:55:04.974185
-1.08,-1.37,0.53,-1.77,2.83,2.0,0.85,-2.68,4860.5,37.01,103.66,31.75,65.43,12.54,286.56,0.05,-8.060817,-34.899675,2025-07-12T18:55:05.474185
1.6,2.9,-1.55,-0.96,0.87,-0.39,-1.35,-1.14,3882.63,36.82,91.17,30.75,70.74,12.92,382.74,0.34,-8.060653,-34.899631,2025-07-12T18:55:05.974185
0.17,2.25,-2.54,-1.2,2.58,-2.28,-2.67,0.23,6541.29,12.4,64.08,20.58,58.86,12.06,137.27,0.83,-8.059092,-34.900044,2025-07-12T18:55:06.474185
-2.92,-2.25,-2.14,-1.36,-0.85,1.97,-2.52,-1.08,4005.49,24.31,88.2,9.77,51.02,12.8,477.13,0.59,-8.059567,-34.899032,2025-07-12T18:55:06.974185
-1.88,-1.61,0.46,1.69,-1.37,-0.27,-0.98,1.49,1653.45,26.72,77.51,44.02,99.22,11.33,416.31,0.48,-8.059652,-34.899756,2025-07-12T18:55:07.474185
0.02,-1.97,-1.97,2.66,-1.76,0.74,-1.29,2.05,750.21,57.91,79.33,95.91,66.69,10.98,221.44,0.96,-8.059945,-34.90004,2025-07-12T18:55:07.974185
0.26,2.89,-0.69,1.9,-1.63,-1.59,-2.48,0.04,4363.18,20.76,76.33,68.25,56.91,12.04,427.49,0.63,-8.060402,-34.899921,2025-07-12T18:55:08.474185
0.01,1.11,-0.34,0.66,-0.85,2.69,-1.56,-1.1,4106.81,48.42,108.06,97.79,90.5,12.74,159.35,0.11,-8.059568,-34.899458,2025-07-12T18:55:08.974185
2.33,-0.43,-0.46,-0.08,2.01,-1.83,-2.65,2.73,4881.54,16.49,99.35,20.43,65.42,12.06,386.41,0.26,-8.059188,-34.900442,2025-07-12T18:55:09.474185
-0.74,-1.9,0.34,-2.58,0.84,0.9,1.41,1.82,4403.82,51.69,99.79,40.92,69.82,10.59,164.28,0.34,-8.060824,-34.900156,2025-07-12T18:55:09.974185
0.24,0.94,2.03,2.56,1.26,2.41,2.17,2.93,1928.03,2.51,63.55,8.05,96.32,10.71,203.88,0.46,-8.060173,-34.900649,2025-07-12T18:55:10.474185
-2.69,-2.61,-0.93,0.22,-2.28,-1.76,-1.77,-1.44,3460.54,4.72,94.76,29.84,64.36,12.18,403.55,0.19,-8.059555,-34.899486,2025-07-12T18:55:10.974185
-0.25,0.16,1.83,-0.74,0.37,2.54,2.41,0.66,6951.59,36.47,60.05,55.33,78.76,11.25,168.46,0.84,-8.060536,-34.900103,2025-07-12T18:55:11.474185
-2.52,2.25,-1.12,-0.35,0.25,1.86,0.31,2.32,1349.96,35.31,107.83,66.23,97.8,11.76,169.84,0.18,-8.059322,-34.899211,2025-07-12T18:55:11.974185
-1.31,0.42,-1.8,-1.95,-2.43,-1.91,0.8,2.22,3843.08,35.68,78.11,30.35,71.8,10.51,469.59,0.72,-8.059636,-34.89908,2025-07-12T18:55:12.474185
0.45,1.32,0.16,1.9,0.65,-1.88,0.79,-2.33,6685.49,48.33,60.43,47.0,75.5,12.45,458.53,0.88,-8.059895,-34.900485,2025-07-12T18:55:12.974185
-2.06,-1.64,0.12,-2.13,1.38,-1.1,-2.85,0.08,5538.77,9.58,94.58,72.79,73.1,10.68,399.42,0.12,-8.060903,-34.9003,2025-07-12T18:55:13.474185
-0.99,-0.83,-0.94,-1.46,-0.33,0.46,1.77,-2.59,1378.2,1.45,94.03,78.53,81.24,11.05,488.81,0.91,-8.059413,-34.899194,2025-07-12T18:55:13.974185
-1.34,1.9,-1.25,0.16,1.53,1.2,1.93,-1.66,5860.99,41.62,106.6,24.11,56.94,11.85,461.35,0.66,-8.059726,-34.89986,2025-07-12T18:55:14.474185
-1.17,2.29,-0.64,-1.51,-2.74,1.45,1.86,-0.14,278.55,38.99,93.45,30.81,81.7,11.65,165.86,0.63,-8.060879,-34.900552,2025-07-12T18:55:14.974185
-1.94,1.03,-0.22,-2.86,-2.32,2.14,-1.91,-2.05,2078.58,44.94,101.0,13.12,63.09,11.29,470.26,0.39,-8.060335,-34.899896,2025-07-12T18:55:15.474185
1.52,2.88,0.39,2.02,-1.19,-2.02,0.83,-0.59,5133.77,16.04,95.78,24.53,70.11,12.32,486.08,0.71,-8.060365,-34.899556,2025-07-12T18:55:15.974185
2.65,1.76,0.13,0.36,2.23,0.74,0.01,-2.62,1335.48,27.63,93.69,15.42,75.34,12.81,128.31,0.37,-8.060157,-34.899425,2025-07-12T18:55:16.474185
-1.27,-1.85,-2.27,-2.77,-0.85,-2.86,-0.08,2.96,6513.92,58.31,65.83,26.15,64.09,11.05,219.13,0.23,-8.059322,-34.899787,2025-07-12T18:55:16.974185
2.79,-0.74,2.03,2.77,1.79,0.11,-0.91,-1.56,617.52,50.28,109.64,27.59,54.75,12.08,365.32,0.08,-8.059176,-34.899131,2025-07-12T18:55:17.474185
-1.47,0.71,0.03,-2.55,2.23,-0.75,-1.25,-2.78,414.01,35.71,74.92,48.54,55.62,11.46,385.09,0.83,-8.060254,-34.899999,2025-07-12T18:55:17.974185
0.38,2.51,2.45,0.21,2.49,-2.32,-2.13,0.52,2070.77,59.95,83.82,92.52,65.15,11.77,134.25,0.47,-8.060097,-34.899634,2025-07-12T18:55:18.474185
2.12,-0.95,-0.91,2.95,2.38,2.81,2.24,-1.51,3242.3,16.14,87.83,73.1,62.45,11.95,496.68,0.21,-8.06093,-34.90004,2025-07-12T18:55:18.974185
2.36,-2.26,-2.47,1.88,-0.44,2.94,2.13,0.82,2478.08,50.5,61.07,68.98,86.32,12.63,292.93,0.89,-8.060229,-34.90086,2025-07-12T18:55:19.474185
0.59,1.69,-0.89,1.7,-0.17,0.35,1.88,2.86,7412.02,50.2,106.93,68.84,92.73,10.63,326.09,0.62,-8.060889,-34.90008,2025-07-12T18:55:19.974185
0.94,-2.32,2.12,-2.21,1.13,2.59,0.51,0.11,7913.01,49.56,75.62,17.49,95.45,12.85,174.07,0.26,-8.059801,-34.900124,2025-07-12T18:55:20.474185
1.21,1.97,-1.07,1.65,2.81,0.78,1.9,0.52,464.34,7.82,79.05,68.2,72.48,12.89,130.95,0.65,-8.060578,-34.900617,2025-07-12T18:55:20.974185
-1.9,2.65,0.41,-2.84,2.42,-2.44,1.64,-2.12,5630.85,11.91,66.81,73.72,69.95,12.15,489.4,0.58,-8.059103,-34.899968,2025-07-12T18:55:21.474185
-0.43,-2.7,1.48,1.15,-0.79,1.43,-0.52,-2.54,6524.7,51.96,64.45,63.7,63.25,12.45,403.7,0.62,-8.059521,-34.900752,2025-07-12T18:55:21.974185
1.13,1.36,-0.73,1.96,-1.33,2.08,-2.69,0.64,2882.58,41.04,103.63,19.66,50.7,11.64,377.13,0.97,-8.060658,-34.900489,2025-07-12T18:55:22.474185
0.64,-2.64,-0.22,0.66,2.75,-2.94,2.9,-2.1,1571.22,1.58,60.47,35.12,70.94,11.03,159.52,0.27,-8.060192,-34.900944,2025-07-12T18:55:22.974185
-0.75,-1.2,0.43,3.0,-0.03,-0.74,-1.81,-0.6,3799.29,2.89,71.39,53.05,75.86,12.66,232.19,0.01,-8.060985,-34.899771,2025-07-12T18:55:23.474185
-1.22,0.45,-2.54,-0.95,-2.87,-2.8,0.71,1.03,4722.45,58.24,78.75,67.61,88.57,11.43,333.09,0.09,-8.060631,-34.899839,2025-07-12T18:55:23.974185
1.78,-0.08,-1.72,2.8,1.75,1.89,-0.7,0.51,7605.0,30.62,84.2,77.99,66.14,12.43,441.58,0.25,-8.05988,-34.900444,2025-07-12T18:55:24.474185
2.59,-1.92,-2.98,2.51,2.29,-1.1,1.22,-1.9,7280.77,20.27,80.38,42.21,59.69,10.56,351.17,0.55,-8.060294,-34.89902,2025-07-12T18:55:24.974185
2.85,0.19,-2.6,0.64,-2.7,0.22,0.19,2.26,5807.34,34.13,99.62,68.6,58.34,10.55,405.18,0.4,-8.059919,-34.9003,2025-07-12T18:55:25.474185
2.92,2.43,2.98,-0.88,-1.01,1.03,-0.17,0.91,410.54,0.69,83.09,78.69,61.32,12.56,250.93,0.45,-8.060535,-34.900266,2025-07-12T18:55:25.974185
1.67,1.21,-2.77,-1.21,1.57,1.28,-0.44,-1.02,3044.36,49.95,91.12,94.83,72.87,12.46,380.78,0.86,-8.059138,-34.900721,2025-07-12T18:55:26.474185
2.25,1.45,2.2,1.18,-1.26,-2.44,0.82,-1.79,4229.46,13.32,75.8,98.42,78.6,12.93,380.99,0.08,-8.059916,-34.89937,2025-07-12T18:55:26.974185
2.45,-1.36,-0.6,2.94,-2.16,-0.93,0.27,-2.79,7982.72,19.7,63.34,15.46,66.34,11.3,188.88,0.83,-8.060756,-34.900649,2025-07-12T18:55:27.474185
-1.35,-0.69,-0.86,2.04,0.18,-1.08,0.26,0.46,477.79,44.41,66.45,97.46,94.56,12.78,313.27,0.1,-8.060922,-34.900317,2025-07-12T18:55:27.974185
2.54,-0.71,1.74,0.67,-1.69,-2.12,0.58,-1.74,5279.48,3.15,83.82,86.95,74.82,11.78,181.72,0.54,-8.059259,-34.899033,2025-07-12T18:55:28.474185
-2.61,2.54,2.05,-0.69,-0.49,-0.86,0.39,-2.55,209.46,39.72,99.24,26.95,52.69,12.62,126.55,0.46,-8.059599,-34.900014,2025-07-12T18:55:28.974185
2.57,1.89,-2.76,1.7,2.37,-1.65,1.33,-1.99,6362.33,10.56,100.22,65.2,95.13,13.0,327.7,0.71,-8.059641,-34.900901,2025-07-12T18:55:29.474185
-0.48,1.52,-0.78,2.22,-1.69,1.03,1.02,-0.33,5338.66,12.42,96.09,16.13,70.77,11.35,271.07,0.16,-8.059758,-34.89993,2025-07-12T18:55:29.974185
