accx,accy,accz,dpsx,dpsy,dpsz,roll,pitch,rpm,vel,temp_motor,soc,temp_cvt,volt,current,flags,latitude,longitude,timestamp
-0.01,-0.11,9.62,0.49,-0.81,-0.52,0.16,3.98,5286.32,42.71,66.4,99.4,55.3,12.98,197.8,0,-8.053854,-34.881213,2025-07-21T10:19:05.040302
-0.01,-0.06,9.52,0.48,0.91,0.05,1.16,3.48,5223.13,42.71,66.4,99.4,55.3,12.98,257.2,0,-8.053854,-34.881213,2025-07-21T10:19:05.540302
-0.01,-0.17,9.59,0.01,-1.0,-0.57,-4.33,-2.76,5063.31,42.71,66.4,99.4,55.3,12.98,183.9,0,-8.053854,-34.881212,2025-07-21T10:19:06.040302
-0.01,0.08,9.66,0.77,-0.91,-0.54,0.5,1.51,4971.95,42.7,66.4,99.4,55.3,12.98,292.2,0,-8.053854,-34.881212,2025-07-21T10:19:06.540302
-0.01,0.1,9.75,-0.4,-0.95,0.94,-0.05,1.3,4941.27,42.7,66.4,99.4,55.3,12.98,182.6,0,-8.053854,-34.881212,2025-07-21T10:19:07.040302
-0.01,0.18,9.55,0.62,-0.16,0.28,4.88,-4.34,5265.91,42.69,66.4,99.4,55.3,12.98,262.5,0,-8.053853,-34.881212,2025-07-21T10:19:07.540302
-0.01,0.05,9.57,0.24,0.7,0.59,1.13,3.68,5081.53,42.69,66.4,99.4,55.3,12.98,189.5,0,-8.053853,-34.881212,2025-07-21T10:19:08.040302
-0.01,0.02,9.56,0.18,-0.45,0.97,2.86,-4.3,5312.51,42.69,66.4,99.4,55.3,12.98,295.0,0,-8.053853,-34.881212,2025-07-21T10:19:08.540302
-0.01,0.0,9.7,-0.35,-0.43,0.42,-3.39,-3.01,5011.29,42.69,66.4,99.4,55.3,12.98,244.9,0,-8.053853,-34.881212,2025-07-21T10:19:09.040302
-0.01,-0.15,9.59,-0.29,0.7,-0.49,3.2,-2.64,5017.25,42.68,66.4,99.4,55.3,12.98,217.5,0,-8.053853,-34.881212,2025-07-21T10:19:09.540302
-0.01,0.16,9.61,0.32,0.39,0.48,-0.14,-2.53,5107.19,42.68,66.4,99.4,55.3,12.98,264.9,0,-8.053853,-34.881212,2025-07-21T10:19:10.040302
-0.01,0.01,9.65,0.97,-0.08,-0.26,2.6,-0.34,5203.12,42.67,66.4,99.4,55.3,12.98,164.0,0,-8.053853,-34.881212,2025-07-21T10:19:10.540302
-0.01,-0.07,9.44,-0.54,0.78,-0.67,0.38,1.75,5233.58,42.67,66.4,99.4,55.3,12.98,274.9,0,-8.053853,-34.881212,2025-07-21T10:19:11.040302
-0.01,0.08,9.6,0.4,0.36,0.13,-4.99,3.62,5264.42,42.67,66.4,99.4,55.3,12.98,258.4,0,-8.053853,-34.881212,2025-07-21T10:19:11.540302
-0.01,-0.14,9.71,-0.63,0.53,-0.81,2.42,-2.41,5231.62,42.66,66.4,99.4,55.3,12.98,222.2,0,-8.053853,-34.881212,2025-07-21T10:19:12.040302
-0.01,-0.11,9.57,-0.15,-0.03,0.17,3.08,-3.7,5040.57,42.66,66.4,99.4,55.3,12.98,203.1,0,-8.053853,-34.881212,2025-07-21T10:19:12.540302
-0.01,0.02,9.6,-0.12,-0.37,-0.17,0.14,-4.07,5212.35,42.66,66.4,99.4,55.3,12.98,259.2,0,-8.053853,-34.881212,2025-07-21T10:19:13.040302
-0.01,-0.01,9.49,0.84,-0.34,-0.25,1.16,-2.03,5166.88,42.65,66.4,99.4,55.3,12.98,214.2,0,-8.053852,-34.881212,2025-07-21T10:19:13.540302
-0.01,-0.18,9.68,0.17,0.21,0.26,1.6,2.87,5028.98,42.65,66.4,99.4,55.3,12.98,248.8,0,-8.053852,-34.881212,2025-07-21T10:19:14.040302
-0.02,-0.07,9.41,0.31,0.75,-0.04,0.94,-0.87,5117.3,42.64,66.4,99.4,55.3,12.98,238.3,0,-8.053852,-34.881212,2025-07-21T10:19:14.540302
-0.01,-0.04,9.45,0.1,0.98,-0.4,-4.83,-2.06,5238.31,42.64,66.4,99.4,55.3,12.98,252.0,0,-8.053852,-34.881212,2025-07-21T10:19:15.040302
-0.01,-0.12,9.53,0.88,0.91,0.7,-1.88,-1.32,5179.03,42.63,66.4,99.4,55.4,12.98,291.9,0,-8.053852,-34.881212,2025-07-21T10:19:15.540302
-0.01,0.08,9.77,0.75,-0.92,0.03,0.24,0.15,4938.35,42.63,66.4,99.4,55.4,12.98,190.8,0,-8.053852,-34.881212,2025-07-21T10:19:16.040302
-0.01,0.1,9.75,-0.79,-0.61,0.27,3.96,1.21,4936.31,42.63,66.4,99.4,55.4,12.98,255.5,0,-8.053852,-34.881212,2025-07-21T10:19:16.540302
-0.01,0.11,9.72,-0.53,-0.84,0.57,-4.53,2.44,5254.52,42.62,66.4,99.4,55.4,12.98,169.6,0,-8.053852,-34.881212,2025-07-21T10:19:17.040302
-0.01,0.09,9.63,0.82,0.03,-0.21,4.9,-2.64,5301.32,42.61,66.4,99.4,55.4,12.98,260.3,0,-8.053852,-34.881212,2025-07-21T10:19:17.540302
-0.01,0.01,9.56,-0.52,-0.4,0.57,-4.71,-3.18,5183.07,42.61,66.4,99.4,55.4,12.98,222.9,0,-8.053851,-34.881212,2025-07-21T10:19:18.040302
-0.01,0.08,9.55,-0.81,-0.11,-0.66,4.89,2.58,5041.62,42.6,66.4,99.4,55.4,12.98,175.2,0,-8.053851,-34.881212,2025-07-21T10:19:18.540302
-0.01,-0.02,9.74,0.88,-0.98,-0.96,0.42,3.3,4972.0,42.6,66.4,99.4,55.4,12.98,273.7,0,-8.053851,-34.881212,2025-07-21T10:19:19.040302
-0.01,0.1,9.49,0.02,-0.63,0.98,4.74,4.09,5100.57,42.59,66.4,99.4,55.4,12.98,161.7,0,-8.053851,-34.881212,2025-07-21T10:19:19.540302
-0.01,-0.0,9.64,0.26,0.8,0.75,1.57,1.46,4974.52,42.59,66.4,99.4,55.4,12.98,262.4,0,-8.053851,-34.881212,2025-07-21T10:19:20.040302
-0.01,0.16,9.45,0.85,0.53,-0.52,-4.93,3.47,5045.91,42.58,66.4,99.4,55.4,12.98,170.0,0,-8.053851,-34.881212,2025-07-21T10:19:20.540302
-0.01,-0.13,9.68,-0.47,0.7,-0.11,-2.03,4.84,5094.31,42.58,66.4,99.4,55.4,12.98,203.9,0,-8.053851,-34.881212,2025-07-21T10:19:21.040302
-0.01,-0.09,9.46,-0.99,-0.28,-0.71,-1.62,-1.79,5135.79,42.58,66.4,99.4,55.4,12.98,223.2,0,-8.053851,-34.881212,2025-07-21T10:19:21.540302
-0.01,0.07,9.65,-0.26,0.08,-0.86,-4.95,2.14,5233.45,42.57,66.4,99.4,55.4,12.98,208.2,0,-8.05385,-34.881212,2025-07-21T10:19:22.040302
-0.01,-0.14,9.76,-0.2,-0.65,0.16,0.25,-4.8,5222.92,42.57,66.4,99.4,55.4,12.98,215.4,0,-8.05385,-34.881212,2025-07-21T10:19:22.540302
-0.01,-0.05,9.61,-0.82,-0.68,0.77,1.43,4.47,5131.9,42.56,66.4,99.4,55.4,12.98,151.4,0,-8.05385,-34.881212,2025-07-21T10:19:23.040302
-0.01,0.15,9.46,-0.48,-0.53,0.82,4.86,-2.35,5116.77,42.56,66.4,99.4,55.4,12.98,220.0,0,-8.05385,-34.881212,2025-07-21T10:19:23.540302
-0.01,0.05,9.44,0.54,0.16,-0.8,-4.56,-4.98,5083.43,42.56,66.4,99.4,55.4,12.98,239.5,0,-8.05385,-34.881212,2025-07-21T10:19:24.040302
-0.01,-0.06,9.71,-0.29,0.91,-0.53,-4.5,-2.31,4940.78,42.55,66.5,99.4,55.4,12.98,254.7,0,-8.05385,-34.881212,2025-07-21T10:19:24.540302
-0.01,0.15,9.51,-0.67,-0.39,-0.37,4.05,-3.65,4967.34,42.55,66.5,99.4,55.4,12.98,275.1,0,-8.05385,-34.881212,2025-07-21T10:19:25.040302
-0.01,0.13,9.55,0.19,0.75,0.44,0.08,-0.54,5027.07,42.54,66.5,99.4,55.4,12.98,219.2,0,-8.05385,-34.881212,2025-07-21T10:19:25.540302
-0.01,0.2,9.53,-1.0,0.46,-0.68,-3.38,-4.39,5217.79,42.54,66.5,99.4,55.4,12.98,152.1,0,-8.05385,-34.881212,2025-07-21T10:19:26.040302
-0.01,0.19,9.79,0.05,0.22,0.39,2.16,4.62,5166.22,42.54,66.5,99.4,55.4,12.98,244.9,0,-8.05385,-34.881212,2025-07-21T10:19:26.540302
-0.01,0.04,9.46,-0.04,0.66,0.4,-3.38,-0.1,4993.3,42.53,66.5,99.4,55.4,12.98,178.5,0,-8.053849,-34.881212,2025-07-21T10:19:27.040302
-0.01,0.01,9.74,-0.17,0.08,-0.95,-3.39,3.07,5126.6,42.53,66.5,99.4,55.4,12.98,241.3,0,-8.053849,-34.881212,2025-07-21T10:19:27.540302
-0.01,0.14,9.59,-0.03,-0.46,0.11,-2.85,-4.26,4973.61,42.52,66.5,99.4,55.4,12.98,243.7,0,-8.053849,-34.881212,2025-07-21T10:19:28.040302
-0.01,-0.07,9.69,0.29,0.85,-0.34,-0.14,4.71,5226.93,42.52,66.5,99.4,55.4,12.98,260.5,0,-8.053849,-34.881212,2025-07-21T10:19:28.540302
-0.01,-0.1,9.73,-0.03,0.63,-0.29,2.59,-3.03,4966.91,42.52,66.5,99.4,55.4,12.98,243.6,0,-8.053849,-34.881212,2025-07-21T10:19:29.040302
-0.01,0.13,9.43,-0.12,0.16,-0.95,1.26,4.6,4984.65,42.51,66.5,99.4,55.4,12.98,289.6,0,-8.053849,-34.881212,2025-07-21T10:19:29.540302
-0.01,0.17,9.43,-0.18,-0.44,-0.4,0.18,1.1,5260.94,42.51,66.5,99.4,55.4,12.98,298.2,0,-8.053849,-34.881212,2025-07-21T10:19:30.040302
-0.01,0.14,9.75,-0.95,-0.14,-0.56,-4.18,-3.02,5131.14,42.5,66.5,99.4,55.4,12.98,244.7,0,-8.053849,-34.881212,2025-07-21T10:19:30.540302
-0.01,0.19,9.47,-0.07,0.05,-0.08,-4.25,2.38,5236.69,42.5,66.5,99.4,55.4,12.98,287.3,0,-8.053849,-34.881212,2025-07-21T10:19:31.040302
-0.01,0.06,9.51,0.33,-0.49,0.34,-4.17,-2.12,4931.53,42.5,66.5,99.4,55.4,12.98,292.4,0,-8.053849,-34.881212,2025-07-21T10:19:31.540302
-0.01,0.05,9.53,0.77,0.7,-0.46,-3.28,-1.64,5266.98,42.49,66.5,99.4,55.4,12.98,248.5,0,-8.053849,-34.881212,2025-07-21T10:19:32.040302
-0.01,-0.17,9.65,-0.86,0.02,-0.43,-3.18,4.84,4912.24,42.49,66.5,99.4,55.4,12.98,214.9,0,-8.053848,-34.881212,2025-07-21T10:19:32.540302
-0.01,0.07,9.52,-0.13,0.11,0.4,-2.77,4.24,5138.7,42.49,66.5,99.4,55.4,12.98,218.9,0,-8.053848,-34.881212,2025-07-21T10:19:33.040302
-0.01,-0.08,9.54,-0.07,-0.41,0.43,4.08,4.19,4900.08,42.48,66.5,99.4,55.4,12.98,224.3,0,-8.053848,-34.881212,2025-07-21T10:19:33.540302
-0.01,-0.12,9.41,-0.93,0.44,0.41,2.26,0.21,5252.2,42.48,66.5,99.4,55.4,12.98,202.8,0,-8.053848,-34.881212,2025-07-21T10:19:34.040302
-0.01,0.11,9.44,-0.25,-0.9,-0.42,3.91,2.43,5094.14,42.48,66.5,99.4,55.4,12.98,291.2,0,-8.053848,-34.881212,2025-07-21T10:19:34.540302
-0.01,0.13,9.78,0.51,-0.61,-0.07,-2.25,0.94,5170.67,42.47,66.5,99.4,55.4,12.98,179.5,0,-8.053848,-34.881212,2025-07-21T10:19:35.040302
-0.01,0.14,9.76,-0.61,-0.47,0.33,-2.13,4.26,5230.65,42.47,66.5,99.4,55.4,12.98,221.4,0,-8.053848,-34.881212,2025-07-21T10:19:35.540302
-0.01,0.12,9.53,0.79,0.59,0.9,2.29,-3.87,5084.73,42.46,66.5,99.4,55.4,12.98,245.1,0,-8.053848,-34.881212,2025-07-21T10:19:36.040302
-0.01,0.08,9.55,0.92,-0.29,-0.64,2.36,-4.52,5213.4,42.46,66.5,99.4,55.4,12.98,167.9,0,-8.053848,-34.881212,2025-07-21T10:19:36.540302
-0.01,-0.17,9.63,0.61,-0.14,-0.63,0.35,-0.08,5114.36,42.45,66.5,99.4,55.4,12.98,216.1,0,-8.053848,-34.881212,2025-07-21T10:19:37.040302
-0.01,-0.06,9.69,0.59,0.99,-0.36,-2.0,3.27,5144.76,42.45,66.5,99.4,55.4,12.98,206.8,0,-8.053848,-34.881212,2025-07-21T10:19:37.540302
-0.01,0.1,9.75,0.93,-0.39,0.62,2.19,1.21,4969.23,42.45,66.5,99.4,55.4,12.98,202.1,0,-8.053847,-34.881212,2025-07-21T10:19:38.040302
-0.01,-0.05,9.73,-0.76,0.82,0.59,-2.33,-0.53,5182.81,42.44,66.5,99.4,55.4,12.98,252.0,0,-8.053847,-34.881212,2025-07-21T10:19:38.540302
-0.01,-0.15,9.78,0.41,0.4,0.17,3.53,0.69,4938.48,42.44,66.5,99.4,55.4,12.98,254.5,0,-8.053847,-34.881212,2025-07-21T10:19:39.040302
-0.01,0.09,9.49,-0.66,-0.2,0.54,2.49,-2.9,5073.9,42.44,66.5,99.4,55.4,12.98,159.9,0,-8.053847,-34.881212,2025-07-21T10:19:39.540302
-0.01,-0.17,9.43,-0.6,-0.5,-0.01,4.87,1.26,5121.43,42.43,66.5,99.4,55.4,12.98,217.6,0,-8.053847,-34.881212,2025-07-21T10:19:40.040302
-0.01,0.04,9.66,-0.29,-0.38,-0.91,2.36,3.1,5004.57,42.43,66.5,99.4,55.4,12.98,161.5,0,-8.053847,-34.881212,2025-07-21T10:19:40.540302
-0.01,-0.15,9.52,0.39,0.15,-0.8,1.77,2.31,4953.49,42.42,66.5,99.4,55.4,12.98,291.6,0,-8.053847,-34.881212,2025-07-21T10:19:41.040302
-0.01,0.06,9.66,0.89,0.69,-0.51,-2.82,-3.7,5286.55,42.42,66.5,99.4,55.4,12.98,199.8,0,-8.053847,-34.881212,2025-07-21T10:19:41.540302
-0.01,-0.09,9.54,-0.22,0.78,0.94,-2.3,4.78,5059.29,42.42,66.5,99.4,55.4,12.98,160.8,0,-8.053847,-34.881212,2025-07-21T10:19:42.040302
-0.01,-0.07,9.73,0.54,0.33,0.25,-1.86,-2.56,5194.24,42.41,66.5,99.3,55.4,12.98,243.2,0,-8.053847,-34.881212,2025-07-21T10:19:42.540302
-0.01,0.09,9.56,0.54,0.01,-0.66,3.46,-3.01,5172.08,42.41,66.5,99.3,55.4,12.98,154.2,0,-8.053847,-34.881212,2025-07-21T10:19:43.040302
-0.01,0.01,9.47,-0.73,-0.89,0.14,-1.25,0.26,5179.37,42.41,66.5,99.3,55.4,12.98,285.2,0,-8.053846,-34.881212,2025-07-21T10:19:43.540302
-0.01,0.07,9.56,0.7,-0.36,-0.84,0.42,4.65,5266.45,42.4,66.5,99.3,55.4,12.98,231.8,0,-8.053846,-34.881212,2025-07-21T10:19:44.040302
-0.01,-0.04,9.58,0.2,-0.52,0.66,4.34,-2.74,5283.29,42.4,66.5,99.3,55.4,12.98,241.4,0,-8.053846,-34.881212,2025-07-21T10:19:44.540302
-0.01,0.11,9.63,0.1,-0.83,-0.23,0.31,3.25,4919.56,42.39,66.5,99.3,55.4,12.98,288.5,0,-8.053846,-34.881212,2025-07-21T10:19:45.040302
-0.01,0.02,9.42,0.18,0.11,-0.62,4.78,4.84,5080.51,42.39,66.5,99.3,55.4,12.98,296.6,0,-8.053846,-34.881212,2025-07-21T10:19:45.540302
-0.01,0.01,9.47,0.67,0.39,0.4,1.89,0.89,5151.6,42.39,66.5,99.3,55.4,12.98,281.9,0,-8.053846,-34.881212,2025-07-21T10:19:46.040302
-0.01,0.06,9.42,-0.01,0.08,0.5,4.95,-0.62,4968.19,42.38,66.5,99.3,55.4,12.98,230.5,0,-8.053846,-34.881212,2025-07-21T10:19:46.540302
-0.01,0.08,9.78,-0.04,-0.09,-0.51,-3.82,-3.67,4929.58,42.38,66.5,99.3,55.4,12.98,218.1,0,-8.053846,-34.881212,2025-07-21T10:19:47.040302
-0.01,-0.02,9.43,0.14,0.79,-0.71,0.15,-2.83,5101.61,42.37,66.5,99.3,55.4,12.98,282.3,0,-8.053846,-34.881212,2025-07-21T10:19:47.540302
-0.01,-0.05,9.6,-0.14,0.06,0.97,2.84,-4.26,4903.43,42.37,66.5,99.3,55.4,12.98,294.4,0,-8.053846,-34.881212,2025-07-21T10:19:48.040302
-0.01,-0.18,9.68,0.31,-0.71,-0.13,-3.85,1.18,4997.76,42.36,66.5,99.3,55.4,12.98,202.6,0,-8.053845,-34.881212,2025-07-21T10:19:48.540302
-0.01,-0.13,9.55,0.63,-0.65,-0.68,3.59,-3.49,5252.76,42.36,66.5,99.3,55.4,12.98,269.3,0,-8.053845,-34.881211,2025-07-21T10:19:49.040302
-0.01,0.1,9.5,0.84,-0.46,0.26,-2.33,-0.43,5027.96,42.35,66.5,99.3,55.4,12.98,224.5,0,-8.053845,-34.881211,2025-07-21T10:19:49.540302
-0.01,0.07,9.47,-0.73,-0.07,0.68,-2.78,2.67,5042.96,42.35,66.5,99.3,55.4,12.98,197.6,0,-8.053845,-34.881211,2025-07-21T10:19:50.040302
-0.01,0.15,9.42,0.86,0.44,0.66,-0.61,-2.97,5279.77,42.35,66.5,99.3,55.4,12.98,201.2,0,-8.053845,-34.881211,2025-07-21T10:19:50.540302
-0.01,-0.03,9.46,-0.19,-0.41,0.33,3.45,1.4,4966.44,42.34,66.5,99.3,55.4,12.98,223.1,0,-8.053845,-34.881211,2025-07-21T10:19:51.040302
-0.01,0.14,9.76,-0.36,0.78,0.16,0.59,-2.11,4949.14,42.34,66.5,99.3,55.4,12.98,259.0,0,-8.053845,-34.881211,2025-07-21T10:19:51.540302
-0.01,-0.17,9.71,0.21,-0.7,-0.9,2.68,1.26,5004.69,42.33,66.5,99.3,55.4,12.98,226.6,0,-8.053845,-34.881211,2025-07-21T10:19:52.040302
-0.01,0.17,9.75,-0.64,-0.22,-0.15,2.71,0.74,5234.39,42.33,66.5,99.3,55.4,12.98,208.7,0,-8.053845,-34.881211,2025-07-21T10:19:52.540302
-0.01,0.01,9.41,-0.78,0.38,0.28,2.45,-2.1,5275.46,42.33,66.5,99.3,55.4,12.98,189.2,0,-8.053845,-34.881211,2025-07-21T10:19:53.040302
-0.01,-0.2,9.6,-0.12,0.32,-0.65,3.12,1.65,4880.6,42.32,66.5,99.3,55.4,12.98,213.9,0,-8.053844,-34.881211,2025-07-21T10:19:53.540302
-0.01,0.03,9.76,-0.85,-0.97,0.19,0.32,-0.57,4919.09,42.32,66.5,99.3,55.4,12.98,275.0,0,-8.053844,-34.881211,2025-07-21T10:19:54.040302
-0.01,0.13,9.4,-0.73,0.23,0.73,0.1,3.77,5110.58,42.31,66.5,99.3,55.4,12.98,186.0,0,-8.053844,-34.881211,2025-07-21T10:19:54.540302
-0.01,0.03,9.71,-0.69,-0.88,-0.61,-1.8,2.38,4997.88,42.31,66.5,99.3,55.4,12.98,259.3,0,-8.053844,-34.881211,2025-07-21T10:19:55.040302
-0.01,0.03,9.47,-0.72,0.55,-0.79,1.35,2.38,4899.1,42.31,66.5,99.3,55.4,12.98,268.7,0,-8.053844,-34.881211,2025-07-21T10:19:55.540302
-0.01,-0.14,9.48,0.36,0.07,-0.3,2.48,4.17,5168.03,42.3,66.5,99.3,55.4,12.98,189.5,0,-8.053844,-34.881211,2025-07-21T10:19:56.040302
-0.01,0.1,9.54,-0.72,-0.73,-0.23,1.24,2.18,4903.3,42.3,66.5,99.3,55.5,12.98,183.5,0,-8.053844,-34.881211,2025-07-21T10:19:56.540302
-0.01,0.19,9.6,0.33,-0.23,0.96,-3.15,-3.79,5163.65,42.29,66.5,99.3,55.5,12.98,181.1,0,-8.053844,-34.881211,2025-07-21T10:19:57.040302
-0.01,0.11,9.74,-0.74,0.37,0.26,-4.33,2.6,5032.82,42.29,66.5,99.3,55.5,12.98,257.9,0,-8.053844,-34.881211,2025-07-21T10:19:57.540302
-0.01,-0.1,9.42,-0.59,-0.36,-0.45,-2.72,-2.86,4905.36,42.29,66.5,99.3,55.5,12.98,247.6,0,-8.053844,-34.881211,2025-07-21T10:19:58.040302
-0.01,0.09,9.55,0.58,0.48,-0.62,3.77,-4.11,5136.66,42.28,66.5,99.3,55.5,12.98,245.3,0,-8.053844,-34.881211,2025-07-21T10:19:58.540302
-0.01,0.1,9.7,-0.94,0.06,0.49,3.13,-2.95,4980.71,42.28,66.5,99.3,55.5,12.98,251.6,0,-8.053843,-34.881211,2025-07-21T10:19:59.040302
-0.01,-0.12,9.62,0.61,-0.96,-0.18,-3.63,-0.3,4903.62,42.27,66.5,99.3,55.5,12.98,279.6,0,-8.053843,-34.881211,2025-07-21T10:19:59.540302
-0.01,0.14,9.6,0.82,0.82,-0.54,2.59,4.91,4896.03,42.27,66.6,99.3,55.5,12.98,207.7,0,-8.053843,-34.881211,2025-07-21T10:20:00.040302
-0.01,0.02,9.71,-0.06,0.02,0.2,3.27,2.61,5256.68,42.27,66.6,99.3,55.5,12.98,169.1,0,-8.053843,-34.881211,2025-07-21T10:20:00.540302
-0.01,-0.03,9.62,0.84,-0.96,-0.53,-0.82,4.04,5162.48,42.26,66.6,99.3,55.5,12.98,202.2,0,-8.053843,-34.881211,2025-07-21T10:20:01.040302
-0.01,-0.01,9.47,-0.91,0.59,-0.88,0.13,-1.24,5246.01,42.26,66.6,99.3,55.5,12.98,202.4,0,-8.053843,-34.881211,2025-07-21T10:20:01.540302
-0.01,0.12,9.48,0.33,-0.59,0.05,0.9,3.61,5265.18,42.25,66.6,99.3,55.5,12.98,284.5,0,-8.053843,-34.881211,2025-07-21T10:20:02.040302
-0.01,-0.12,9.52,-0.66,0.7,-0.17,2.95,-0.46,5096.33,42.25,66.6,99.3,55.5,12.98,260.2,0,-8.053843,-34.881211,2025-07-21T10:20:02.540302
-0.01,-0.18,9.61,-0.62,0.15,-0.15,3.74,-4.97,4888.27,42.25,66.6,99.3,55.5,12.98,233.1,0,-8.053843,-34.881211,2025-07-21T10:20:03.040302
-0.01,-0.2,9.5,-0.3,0.61,0.92,-4.21,0.97,4971.82,42.24,66.6,99.3,55.5,12.98,152.1,0,-8.053843,-34.881211,2025-07-21T10:20:03.540302
-0.01,0.0,9.61,0.03,-0.19,-0.63,-1.09,3.2,4985.56,42.24,66.6,99.3,55.5,12.98,223.2,0,-8.053843,-34.881211,2025-07-21T10:20:04.040302
-0.01,-0.08,9.62,-0.64,-0.92,-0.95,1.38,-4.92,5004.51,42.23,66.6,99.3,55.5,12.98,216.8,0,-8.053842,-34.881211,2025-07-21T10:20:04.540302
-0.01,0.1,9.53,0.35,0.57,0.51,2.43,-3.49,5111.52,42.23,66.6,99.3,55.5,12.98,261.9,0,-8.053842,-34.881211,2025-07-21T10:20:05.040302
-0.01,-0.12,9.67,-0.81,0.8,-0.99,3.3,4.74,5117.34,42.22,66.6,99.3,55.5,12.98,208.2,0,-8.053842,-34.881211,2025-07-21T10:20:05.540302
-0.01,0.02,9.57,0.34,-0.96,0.13,-1.24,1.59,5261.52,42.22,66.6,99.3,55.5,12.98,285.5,0,-8.053842,-34.881211,2025-07-21T10:20:06.040302
-0.01,0.01,9.68,-0.52,0.07,-0.65,-1.68,3.47,5169.93,42.22,66.6,99.3,55.5,12.98,277.9,0,-8.053842,-34.881211,2025-07-21T10:20:06.540302
-0.01,0.13,9.71,-0.23,-0.24,0.6,4.44,4.68,4964.63,42.21,66.6,99.3,55.5,12.98,252.3,0,-8.053842,-34.881211,2025-07-21T10:20:07.040302
-0.01,0.09,9.63,-0.25,-0.55,-0.9,-0.49,0.81,5165.34,42.21,66.6,99.3,55.5,12.98,252.8,0,-8.053842,-34.881211,2025-07-21T10:20:07.540302
-0.01,-0.04,9.5,0.84,0.31,0.69,-4.52,3.02,5004.58,42.2,66.6,99.3,55.5,12.98,161.4,0,-8.053842,-34.881211,2025-07-21T10:20:08.040302
-0.01,-0.17,9.62,0.42,-0.4,-0.53,2.68,-0.36,5178.06,42.2,66.6,99.3,55.5,12.98,168.8,0,-8.053842,-34.881211,2025-07-21T10:20:08.540302
-0.01,0.14,9.48,0.85,0.3,-0.49,0.98,3.27,5197.76,42.2,66.6,99.3,55.5,12.98,250.5,0,-8.053842,-34.881211,2025-07-21T10:20:09.040302
-0.01,0.18,9.74,-0.99,0.58,0.19,1.41,-1.14,4921.58,42.19,66.6,99.3,55.5,12.98,163.7,0,-8.053841,-34.881211,2025-07-21T10:20:09.540302
-0.01,0.18,9.66,-0.61,-0.92,0.4,0.94,-4.48,5227.6,42.19,66.6,99.3,55.5,12.98,286.2,0,-8.053841,-34.881211,2025-07-21T10:20:10.040302
-0.01,0.11,9.74,0.8,0.25,0.54,-4.49,0.87,5180.36,42.18,66.6,99.3,55.5,12.98,230.1,0,-8.053841,-34.881211,2025-07-21T10:20:10.540302
-0.01,-0.12,9.79,-0.49,0.82,-0.66,-2.17,2.46,4890.07,42.18,66.6,99.3,55.5,12.98,204.0,0,-8.053841,-34.881211,2025-07-21T10:20:11.040302
-0.01,-0.13,9.59,0.67,0.03,0.51,-1.79,2.28,5191.66,42.18,66.6,99.3,55.5,12.98,288.9,0,-8.053841,-34.881211,2025-07-21T10:20:11.540302
-0.01,-0.16,9.62,-0.94,-0.25,-0.02,-1.29,-2.37,4943.0,42.17,66.6,99.3,55.5,12.98,151.2,0,-8.053841,-34.881211,2025-07-21T10:20:12.040302
-0.01,-0.06,9.5,-0.63,-0.31,0.12,2.4,-4.4,5128.26,42.17,66.6,99.3,55.5,12.98,251.6,0,-8.053841,-34.881211,2025-07-21T10:20:12.540302
-0.01,0.14,9.56,0.88,0.76,-0.33,-2.28,-1.4,5053.86,42.16,66.6,99.3,55.5,12.98,222.7,0,-8.053841,-34.881211,2025-07-21T10:20:13.040302
-0.01,-0.04,9.57,0.29,-0.01,-0.05,-4.02,-0.79,5238.86,42.16,66.6,99.3,55.5,12.98,234.5,0,-8.053841,-34.881211,2025-07-21T10:20:13.540302
-0.01,-0.17,9.78,0.31,0.23,-0.51,1.61,-3.19,5198.31,42.16,66.6,99.3,55.5,12.98,191.1,0,-8.053841,-34.881211,2025-07-21T10:20:14.040302
-0.01,-0.09,9.46,-0.72,0.48,0.06,2.21,4.41,5129.47,42.15,66.6,99.3,55.5,12.98,226.7,0,-8.053841,-34.881211,2025-07-21T10:20:14.540302
-0.01,0.05,9.43,0.93,-0.5,0.92,0.21,-0.75,5222.66,42.15,66.6,99.3,55.5,12.98,228.8,0,-8.05384,-34.881211,2025-07-21T10:20:15.040302
-0.01,0.17,9.48,-0.65,-0.59,-0.9,4.81,1.05,5168.51,42.14,66.6,99.3,55.5,12.98,214.1,0,-8.05384,-34.881211,2025-07-21T10:20:15.540302
-0.01,0.05,9.44,0.05,0.92,-0.89,-4.08,-0.65,4887.1,42.14,66.6,99.3,55.5,12.98,164.6,0,-8.05384,-34.881211,2025-07-21T10:20:16.040302
-0.01,0.13,9.49,0.95,-0.32,-0.82,3.36,-2.12,4917.94,42.13,66.6,99.3,55.5,12.98,182.4,0,-8.05384,-34.881211,2025-07-21T10:20:16.540302
-0.01,-0.11,9.51,0.22,0.12,0.79,0.15,-1.75,5036.95,42.13,66.6,99.3,55.5,12.98,258.4,0,-8.05384,-34.881211,2025-07-21T10:20:17.040302
-0.01,-0.12,9.5,0.04,0.76,0.59,0.03,-4.68,5207.01,42.13,66.6,99.3,55.5,12.98,160.2,0,-8.05384,-34.881211,2025-07-21T10:20:17.540302
